instanceid,closed,opening,dayofweek,victim_gender,totalnumbervictims,totalsuspects
30860129-6BDC-4F44-B74C-FD21A400CD3F,J--CLOSED,NA,SATURDAY,FEMALE,1,NA
4B9AA582-42EC-4888-830A-E95AF0BA2A04,J--CLOSED,NA,MONDAY,FEMALE,1,NA
97293741-6BDF-41BC-9BC8-E4AEBE890624,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,3,1
97293741-6BDF-41BC-9BC8-E4AEBE890624,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,3,1
91DBBAFB-797A-4570-BCD5-E4F586321C86,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,NA
3E147066-B6E2-4C38-9A96-7ED4000E3EC5,Z--EARLY CLOSED,NA,FRIDAY,NA,1,1
97293741-6BDF-41BC-9BC8-E4AEBE890624,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,NA,3,1
E30953A6-6AA9-4D0B-A0A9-FD6E15D1CC81,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
96533B99-82D5-47B7-A8B5-8A8F8262B462,J--CLOSED,NA,SATURDAY,FEMALE,1,1
9F330FBC-44EF-46D9-986C-7CC88C49CC00,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
FEEA970B-D6F1-46DC-B9E8-7E07639BA16F,J--CLOSED,1 - DOOR,FRIDAY,NA,1,NA
7049A909-E7AA-4636-B09B-D3680BD4E7D5,J--CLOSED,NA,SUNDAY,FEMALE,1,2
7049A909-E7AA-4636-B09B-D3680BD4E7D5,J--CLOSED,NA,SUNDAY,FEMALE,1,2
03715B3B-8B8B-4AFC-B221-6691E31C2002,J--CLOSED,NA,THURSDAY,FEMALE,1,1
ED59AAD7-0AB0-4960-82A9-D8E67DA6F97C,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,1
35BF7E12-B907-4CE2-B0FC-EECC1C53134D,J--CLOSED,NA,SUNDAY,MALE,1,2
35BF7E12-B907-4CE2-B0FC-EECC1C53134D,J--CLOSED,NA,SUNDAY,MALE,1,2
31662300-BFD8-4BB8-AAFB-D2159EDCC093,J--CLOSED,NA,FRIDAY,FEMALE,1,1
E0DBD928-DE50-4668-B91D-021D97149E68,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
3B50487C-9997-4256-B8EB-9FD32F661719,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,1
3B50487C-9997-4256-B8EB-9FD32F661719,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,1
8A3EC7A6-D284-45D5-B2AD-3248C53D5B96,I--INVESTIGATION PENDING,NA,FRIDAY,NA,1,NA
033BCEE7-D9F9-4A08-B2E4-6EEA94C0D8B9,J--CLOSED,1 - DOOR,SUNDAY,NA,1,1
9A198B7B-CC89-41C4-B9FF-1218DCC5F745,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
37498956-7D81-4799-976C-11351AC8BA15,Z--EARLY CLOSED,NA,SATURDAY,NA,1,NA
EBB24F98-A9DC-4ECC-8931-48994D827E82,J--CLOSED,NA,SATURDAY,FEMALE,1,1
ECC26C8F-740F-448B-AC7B-C92B39FAD443,D--VICTIM REFUSED TO COOPERATE,NA,THURSDAY,FEMALE,1,1
15A2EBEF-007A-4813-986C-F3FEE67988F7,J--CLOSED,NA,WEDNESDAY,FEMALE,1,1
9F9D72C5-C452-421B-A1BC-B5DFA4E883E6,J--CLOSED,NA,SUNDAY,FEMALE,1,1
E8783463-197F-46A3-A187-D68BA329567F,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
77B6644F-63D1-47BA-8A2C-CD6A10E7CA3D,J--CLOSED,NA,MONDAY,MALE,1,1
516E6240-AF92-47DD-BE30-8B0694AA4C22,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,1,NA
E13D3922-C3E5-4F36-A2C4-304AD6EFD598,J--CLOSED,NA,THURSDAY,FEMALE,1,1
46A08B2A-34C8-417C-905D-0F71AAD5FF18,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,1
D41DDAD8-0871-446F-99A2-034748413394,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,1,1
EDE7EDBA-0B25-4FA3-A71F-EEEAF34A5DE7,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,1
EF795D2A-3E07-4A9A-8F2C-D69C61BAC2ED,J--CLOSED,NA,SATURDAY,MALE,2,NA
EF795D2A-3E07-4A9A-8F2C-D69C61BAC2ED,J--CLOSED,NA,SATURDAY,MALE,2,NA
46A08B2A-34C8-417C-905D-0F71AAD5FF18,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,1
6B88A387-F690-4B77-890A-7B490C91554C,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,1,NA
AA15A4A0-EBF9-4145-BAE1-BCDAB6C2C033,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
A4925770-5C9B-4756-89EC-F86D505269C2,B--PROSECUTION DECLINED,NA,SUNDAY,FEMALE,1,1
8CC77CFC-94D9-40A5-B00E-27BED8918DA7,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
581FF3CF-EE70-4940-956A-87C0B3B4ED84,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,1
66B2D920-231D-4AC5-9BF0-5E0D7DBF502A,Z--EARLY CLOSED,NA,SUNDAY,NA,1,2
16C2788F-E9C4-4326-B696-4FB4D07D5B93,J--CLOSED,NA,WEDNESDAY,FEMALE,1,NA
94DA6A6A-E199-4FE5-A896-398008DFCCE6,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,1
9A532A92-7332-4F41-843A-ECB9DB8E578D,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
CF718D2B-8F97-47BB-9951-0BF36DFA582F,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,1
44FE1827-B9C0-4593-9DD3-C5B428D87294,J--CLOSED,NA,WEDNESDAY,MALE,1,NA
93DD9991-7C7D-426E-A24B-98DE4E1685A7,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
74DB3469-3E7B-4A0F-BD12-BE91CFB2A1CB,D--VICTIM REFUSED TO COOPERATE,NA,THURSDAY,MALE,1,1
C7EA9908-5B15-4656-A9AE-6B68878A1AAC,D--VICTIM REFUSED TO COOPERATE,NA,WEDNESDAY,FEMALE,1,1
98729F20-1FB5-48FD-BFBE-D987165879F4,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,1
0539F0D1-B352-43D3-B3DB-5EC4ABFA8976,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
25C9B436-8A44-4296-8905-07F124667EB4,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,1,NA
53E20C51-B037-4219-BC14-0CDD9F5199D3,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,1
A5FE68D3-2D0C-4697-8302-9A4EA8709A2E,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
5D086347-FD6F-41DF-8726-8C0AD17D2BEB,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,1,NA
6B248418-F728-4D99-BDFB-2ED68EF4CE84,Z--EARLY CLOSED,2 - WINDOW,TUESDAY,MALE,1,NA
9AB8FC61-6CBB-4A18-9640-883AC6FD57E1,J--CLOSED,NA,WEDNESDAY,FEMALE,1,1
384A96C6-4C6F-4DF1-BD06-79371258D0DB,J--CLOSED,NA,MONDAY,FEMALE,1,NA
55202099-08E8-4596-999F-A1128D270222,Z--EARLY CLOSED,NA,SUNDAY,NA,1,1
79866B7A-F6CE-4D17-8510-34C96AF9BA84,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,1,1
08D64F77-006A-499F-82D9-FF8B34B25F15,J--CLOSED,NA,THURSDAY,FEMALE,1,1
AA6A59C4-1A16-42F6-8B1B-1B672193E220,K--UNFOUNDED,NA,SATURDAY,FEMALE,1,NA
4117E6E4-B2BC-4FDB-997E-438F4DE76CB5,J--CLOSED,NA,TUESDAY,FEMALE,1,1
88D75D73-69DB-467B-9B84-6E6CD26A9AEE,B--PROSECUTION DECLINED,NA,MONDAY,FEMALE,1,1
451C42EF-2577-44AD-A2BD-D5DB49CA4BFB,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
63C049CB-5FC5-4B37-97EE-533D2707A272,K--UNFOUNDED,NA,MONDAY,FEMALE,1,1
BF07454D-1ADC-4B6E-BB9A-CC71D14A67D7,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,1
476A0DD8-ECF5-45C9-BB15-E87FE67D122A,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,FEMALE,1,1
C8531FC7-9429-4D60-8778-08F137DB1950,Z--EARLY CLOSED,NA,TUESDAY,NA,1,1
4D5B13FB-CD45-44CB-8FA4-91A3D72A9E83,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
A6CD4B03-A7CD-479A-9985-3DD5A2A67744,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,NA
4D5B13FB-CD45-44CB-8FA4-91A3D72A9E83,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
ABBF8C1F-CD5C-489D-AFE1-49447364D8C3,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,2
ABBF8C1F-CD5C-489D-AFE1-49447364D8C3,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,2
2CF18992-032E-481E-967B-CD2734DED43C,J--CLOSED,1 - DOOR,FRIDAY,FEMALE,1,1
618DD0C1-5AEA-481E-909E-64B9E0738A86,J--CLOSED,NA,SATURDAY,MALE,1,NA
859F0786-A4E0-4904-AB90-F8C6570BE5B1,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
85CC8E12-BA0C-4013-90A0-6314140203E5,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,1,NA
75ACBB5F-DC12-4435-A461-EA50CCF29129,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,1,NA
68CC43E1-7285-4BDB-88C8-5D5A441CB22B,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,NA
BAA06FD4-9938-43B6-9907-EFE4172A6715,J--CLOSED,NA,SUNDAY,FEMALE,1,1
814F7607-992A-4062-953F-5CD78B736AC7,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,1
859F0786-A4E0-4904-AB90-F8C6570BE5B1,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
1A60A4F0-EB1C-4ED2-AF1B-328ED9D35A00,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,1
B46B5A8E-D8FF-4123-B51A-13C7672ACF18,J--CLOSED,NA,WEDNESDAY,FEMALE,1,2
B46B5A8E-D8FF-4123-B51A-13C7672ACF18,J--CLOSED,NA,WEDNESDAY,FEMALE,1,2
9A3C75DF-FACF-49DC-9000-B887FFFA1841,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
9E7BB267-D5C4-4B5D-8DF5-C413B7C63B2B,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
8952080F-F5CC-4B7D-8AB0-EE94BCAC4405,J--CLOSED,NA,WEDNESDAY,FEMALE,1,NA
3CFED1C1-5A85-4037-9649-7DAA9A807440,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,1
7DFE6082-4171-469D-8452-D562AA59B871,Z--EARLY CLOSED,NA,THURSDAY,NA,1,1
DE13CAA4-50A1-4FE4-B809-AB626BCC0737,J--CLOSED,NA,SATURDAY,FEMALE,1,1
3D1CCA10-472B-4EBC-B573-E2C49F4BA2B2,J--CLOSED,NA,SATURDAY,MALE,1,NA
FCC8C3D8-9B8B-4A0F-8E2D-0D4A88BAFC23,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,1,2
39FD3B59-C6DB-4894-BD5B-0B9F3BEBB561,Z--EARLY CLOSED,NA,THURSDAY,NA,1,1
2AB137F1-1956-4950-AAC3-63756D470AE8,J--CLOSED,NA,THURSDAY,FEMALE,1,2
2AB137F1-1956-4950-AAC3-63756D470AE8,J--CLOSED,NA,THURSDAY,FEMALE,1,2
96533B99-82D5-47B7-A8B5-8A8F8262B462,J--CLOSED,NA,SATURDAY,FEMALE,1,1
913EA1ED-E5AE-444F-8ECE-71AF635E8E75,J--CLOSED,NA,THURSDAY,FEMALE,1,1
FCC8C3D8-9B8B-4A0F-8E2D-0D4A88BAFC23,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,1,2
FCC8C3D8-9B8B-4A0F-8E2D-0D4A88BAFC23,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,1,2
FCC8C3D8-9B8B-4A0F-8E2D-0D4A88BAFC23,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,1,2
C1EB95AE-60C5-492C-955A-0A91DC48B9F3,J--CLOSED,NA,SATURDAY,MALE,1,NA
A0CF52F0-5B08-468F-AADF-281484CD91A0,K--UNFOUNDED,NA,SUNDAY,FEMALE,1,1
92531AB6-DB66-4D3D-8ECD-CC5582404EA6,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
4F58EBD1-B061-474B-BFCE-25BDA659DF50,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
8F4CEB6F-4359-433F-AFD3-31D659A71870,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,2
8F4CEB6F-4359-433F-AFD3-31D659A71870,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,2
0E7E52A4-8509-459B-95EC-D8DC229071AB,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,1
A31F7929-2494-4574-90A8-CCD75FDF2A06,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,1,1
9AB8FC61-6CBB-4A18-9640-883AC6FD57E1,J--CLOSED,NA,WEDNESDAY,FEMALE,1,1
990E076B-FE4D-46B4-9DA1-11D4D85A06A0,I--INVESTIGATION PENDING,NA,THURSDAY,MALE,1,1
B82D9725-0D71-4698-A892-BF3246869CD4,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,1
5FD7B68F-0765-4AE8-A235-988EC6519728,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,1,1
40A5BF1C-96DF-49A6-B2D0-0387B7A686D5,F--CLEARED BY ARREST - ADULT,NA,MONDAY,NA,1,NA
5FD7B68F-0765-4AE8-A235-988EC6519728,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,1,1
B0A2959F-2779-42F3-A0C1-450285EF122E,J--CLOSED,1 - DOOR,THURSDAY,MALE,1,NA
FFE09376-8A45-4194-A459-755C96CFA5FA,I--INVESTIGATION PENDING,NA,MONDAY,MALE,2,NA
FFE09376-8A45-4194-A459-755C96CFA5FA,I--INVESTIGATION PENDING,NA,MONDAY,MALE,2,NA
D45BA9DC-440D-4C98-A6D9-D28F15726BAD,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
0DA33447-FF1A-4FE6-B4EC-58F1A3B05B38,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,1
673783DA-9A64-464C-972A-91A89F4EAC8E,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,NA
059D698F-2388-4814-B926-9A4C988E1243,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,1
24AC6395-BEF4-4B5C-ABA0-5B83F9EC64ED,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
AB62DAC8-CC02-4CED-8CEC-9ECEE4E9CD8C,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,1
9E552E03-7B44-411D-AE67-7E763F129586,I--INVESTIGATION PENDING,2 - WINDOW,SATURDAY,FEMALE,1,1
2F1783D8-55C4-496B-BD71-2846F93404A5,Z--EARLY CLOSED,1 - DOOR,WEDNESDAY,FEMALE,1,NA
292A7A63-872F-4AE1-A06C-F31FCD7B86F8,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,1
92B44E47-7486-47F6-A20B-259EB387F2BE,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
26E455A4-5663-43B6-812C-AF33D3EDD49C,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,NA
66B2D920-231D-4AC5-9BF0-5E0D7DBF502A,Z--EARLY CLOSED,NA,SUNDAY,NA,1,2
3EDF2124-5EB0-452C-888C-FE31ACF9C4DA,I--INVESTIGATION PENDING,NA,WEDNESDAY,FEMALE,1,1
EDF04EBC-EEA5-44B2-A033-6E40078D889A,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
1046F6E8-2C8A-48B9-9919-0A10520C6A28,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,2,NA
356D615A-D8FF-4B1B-AFB0-0CF282C48ECD,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,FEMALE,1,1
548E289A-278F-4659-919E-5B1934F11C10,D--VICTIM REFUSED TO COOPERATE,NA,THURSDAY,FEMALE,1,1
1046F6E8-2C8A-48B9-9919-0A10520C6A28,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,2,NA
B3F6BE24-052D-4D9D-B226-95F5C4D1D625,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
5AA00059-DB28-455C-8C13-443FF952A428,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
E7974077-FEC9-4C1B-BD0F-D57C48CC498B,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
EE9FC01E-B774-45A4-9F40-72A15F256802,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
4220D8AC-C0E0-4F35-BCA9-46F22C9EC638,G--CLEARED BY ARREST - JUVENILE,NA,THURSDAY,MALE,1,3
4220D8AC-C0E0-4F35-BCA9-46F22C9EC638,G--CLEARED BY ARREST - JUVENILE,NA,THURSDAY,MALE,1,3
B4C7D3DA-712E-4FEC-A789-6EFA083A6246,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
47F1E991-B2A1-4C45-9B0B-E660FD070956,Z--EARLY CLOSED,NA,NA,FEMALE,1,NA
8C3B0A36-764B-43FA-9295-0123392C89B1,J--CLOSED,NA,SATURDAY,FEMALE,1,1
C4521454-B7C9-4258-BA32-6FF8F96814C1,D--VICTIM REFUSED TO COOPERATE,NA,WEDNESDAY,FEMALE,1,1
AD78DEC2-076A-48FA-8FE9-2811D2A692BD,J--CLOSED,NA,SATURDAY,FEMALE,1,1
72A2BF76-E6BD-4DC6-AF3A-5F84E794F472,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,NA,1,NA
14488372-0214-4D18-88FE-5053D4522770,Z--EARLY CLOSED,2 - WINDOW,FRIDAY,NA,3,NA
4D39A3D3-EBCD-4079-AD09-28F7129DC637,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
1689EA0C-B098-49C3-9792-25541FD4E3C7,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,3
269F7008-1DA4-4301-910D-A0144C6ECC01,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
6A9BAB7F-4C8D-4540-A0E4-B3DFED9F908A,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,1,1
7C54CA99-8E6A-4D91-A62D-EA34658F3D14,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,1
67D315BB-5C1D-481E-94A5-9FC7EC3B38A8,I--INVESTIGATION PENDING,NA,FRIDAY,NA,1,1
33F45639-6998-4CE4-B0F8-F2916C3B5D3C,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,2,1
214E5ABD-D5FF-4ECE-9651-9FACBEB64D0E,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,2
4220D8AC-C0E0-4F35-BCA9-46F22C9EC638,G--CLEARED BY ARREST - JUVENILE,NA,THURSDAY,MALE,1,3
37F3AE99-7F96-4449-A3BB-D49751648608,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
CF87202F-88D1-4079-9C80-2E9D8F621A71,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
E048E679-9BB5-4CEB-9A14-AA0B2B55A6B7,J--CLOSED,NA,TUESDAY,MALE,1,NA
169C7743-4379-42DE-94FD-D369E9D33DAA,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
D87696DC-CEBA-41B5-B851-560E7DB44C1E,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
9C46D578-4685-4A3A-BB9E-16C61E3B83E7,I--INVESTIGATION PENDING,1 - DOOR,MONDAY,FEMALE,1,2
14488372-0214-4D18-88FE-5053D4522770,Z--EARLY CLOSED,2 - WINDOW,FRIDAY,MALE,3,NA
B0EFF304-2ECE-45CB-B927-C97BA3C7299C,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,4,NA
26A95B34-F355-439F-A386-409E11E2A3AD,J--CLOSED,NA,TUESDAY,FEMALE,1,1
BBCD9DF6-BA1D-4B50-9039-C9A0EFF1CFC6,J--CLOSED,NA,SUNDAY,FEMALE,1,1
39A60B0F-D68E-46C0-8CC0-E20B0DE3C171,J--CLOSED,NA,SUNDAY,FEMALE,1,1
2066FD10-B7F1-4273-BC63-8C49F008BDE5,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
B5EEC451-D938-46E1-920E-26F66222FCFD,J--CLOSED,NA,MONDAY,FEMALE,1,1
629195AE-4B25-4F80-BF95-1D493CF6D78C,J--CLOSED,NA,MONDAY,MALE,1,NA
3604D0D8-B9AE-4F6E-B8B9-04F6E8D865B8,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
B0EFF304-2ECE-45CB-B927-C97BA3C7299C,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,4,NA
C1A08B9D-7136-4F41-A7AF-66D5017D6DFA,J--CLOSED,NA,FRIDAY,FEMALE,1,NA
710B5A67-5F97-4C72-B7AC-F7058DE7EC34,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,1
26E47EA9-27A9-4BAB-922E-C2EEEBF74BFF,NA,NA,SATURDAY,MALE,1,1
9C46D578-4685-4A3A-BB9E-16C61E3B83E7,I--INVESTIGATION PENDING,1 - DOOR,MONDAY,FEMALE,1,2
EA4A7520-E340-45C9-B7F6-607602D54E28,F--CLEARED BY ARREST - ADULT,NA,MONDAY,NA,1,NA
9B6A68DA-338F-4719-9F15-F9A3CC98B9C2,J--CLOSED,NA,WEDNESDAY,MALE,1,2
9B6A68DA-338F-4719-9F15-F9A3CC98B9C2,J--CLOSED,NA,WEDNESDAY,MALE,1,2
D4D42C4E-4057-422D-BF38-A715A97B64E4,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,MALE,1,NA
C7D5BEB7-1762-4FE4-9567-0F0C81598703,I--INVESTIGATION PENDING,1 - DOOR,TUESDAY,MALE,2,NA
5CE71539-B840-4E4F-AEA3-3608E9DE92B4,K--UNFOUNDED,NA,SATURDAY,FEMALE,1,1
214E5ABD-D5FF-4ECE-9651-9FACBEB64D0E,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,2
C7D5BEB7-1762-4FE4-9567-0F0C81598703,I--INVESTIGATION PENDING,1 - DOOR,TUESDAY,MALE,2,NA
59D548C1-C0E3-40A3-AC6E-7D506C3B4801,J--CLOSED,NA,MONDAY,FEMALE,1,1
16C54F9F-2010-45E0-966D-99CC004E2B65,I--INVESTIGATION PENDING,NA,MONDAY,FEMALE,1,1
1689EA0C-B098-49C3-9792-25541FD4E3C7,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,3
1689EA0C-B098-49C3-9792-25541FD4E3C7,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,3
F06C25DD-1479-43E1-8A91-3544C0757686,J--CLOSED,NA,SATURDAY,FEMALE,1,1
14488372-0214-4D18-88FE-5053D4522770,Z--EARLY CLOSED,2 - WINDOW,FRIDAY,MALE,3,NA
33F45639-6998-4CE4-B0F8-F2916C3B5D3C,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,2,1
218EC6CB-2C51-4328-8233-B417ED0C9330,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
CF87202F-88D1-4079-9C80-2E9D8F621A71,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
0109910C-2F0B-45D6-AF89-6935CC00A232,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,NA
4548DFD9-E82F-4C8A-8AF9-C8309819A41C,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,NA
B0EFF304-2ECE-45CB-B927-C97BA3C7299C,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,4,NA
B0EFF304-2ECE-45CB-B927-C97BA3C7299C,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,4,NA
F27DDD5A-1967-4025-8BAB-A78D75010773,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,1
617D7367-A36B-426C-95F7-19EF9CDDF197,J--CLOSED,NA,SUNDAY,MALE,1,NA
98EF2431-D1AC-4235-83F3-DD48DAA4BAFB,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,1,NA
62DBDD60-035A-4650-9D38-AD3D149C9E49,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,1,NA
BFB249CE-435B-4274-9625-582B13FF90F5,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,FEMALE,1,1
0E67C80A-A8C5-47A7-8337-1985C00B9C88,Z--EARLY CLOSED,NA,FRIDAY,MALE,1,NA
87D004F9-805A-455A-980E-92279D91305D,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
583E935C-8DC5-4AA8-9C34-2ECDF497EE0F,J--CLOSED,NA,SUNDAY,NA,1,1
A4E95AD4-F0E4-46FB-86BD-DE77AE4198EB,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,3
CDA20C1B-0571-47E6-9AEE-B988F3390646,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,NA,6,NA
4E80314B-D1B6-4007-B91B-07BCE4ACAC54,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
D2448C85-82C3-4AD5-883C-444A0F0FC8CA,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,1,1
BA648262-7107-4A76-B09C-C2CEC716F966,Z--EARLY CLOSED,NA,THURSDAY,NA,1,1
CDA20C1B-0571-47E6-9AEE-B988F3390646,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,FEMALE,6,NA
E52DCB5B-0B40-4D58-A44A-4B1DFDA121DF,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
EB0ED343-4550-45CC-A62D-D34542408A0B,J--CLOSED,NA,SUNDAY,FEMALE,3,2
EB0ED343-4550-45CC-A62D-D34542408A0B,J--CLOSED,NA,SUNDAY,FEMALE,3,2
4D312789-86F4-4B17-A95C-0E29749E8FBF,Z--EARLY CLOSED,NA,MONDAY,NA,1,NA
723946BD-5F98-4FAC-8F98-558AABA231A1,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
9F894FC9-7269-4F59-B43D-83091518D3CB,J--CLOSED,NA,SATURDAY,MALE,1,NA
A092DDAD-C136-484F-BBCD-60D832392F66,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,NA,1,NA
5313F739-EE7E-43FB-9AFB-D982B9520322,Z--EARLY CLOSED,NA,SATURDAY,NA,1,1
A736CA67-43EA-414D-8C91-88A5F044FE4C,J--CLOSED,NA,SUNDAY,FEMALE,1,NA
